season,playerId,player,position,team,conference,category,statType,stat
2024,4360435,Jacolby Hewitt,WR,Alabama A&M,SWAC,rushing,LONG,19
2024,4360435,Jacolby Hewitt,WR,Alabama A&M,SWAC,rushing,TD,0
2024,4360435,Jacolby Hewitt,WR,Alabama A&M,SWAC,rushing,YDS,19
2024,4360435,Jacolby Hewitt,WR,Alabama A&M,SWAC,rushing,YPC,19.0
2024,4360463,Jermayne Lole,DL,Texas,SEC,defensive,PD,0
2024,4360463,Jermayne Lole,DL,Texas,SEC,defensive,QB HUR,3
2024,4360463,Jermayne Lole,DL,Texas,SEC,defensive,SACKS,0
2024,4360463,Jermayne Lole,DL,Texas,SEC,defensive,SOLO,10
2024,4360463,Jermayne Lole,DL,Texas,SEC,defensive,TD,0
2024,4360463,Jermayne Lole,DL,Texas,SEC,defensive,TFL,3.5
2024,4360463,Jermayne Lole,DL,Texas,SEC,defensive,TOT,37
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,fumbles,FUM,2
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,fumbles,LOST,1
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,fumbles,REC,0
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,passing,ATT,327
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,passing,COMPLETIONS,214
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,passing,INT,11
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,passing,PCT,0.654
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,passing,TD,17
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,passing,YDS,2315
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,passing,YPA,7.1
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,rushing,CAR,36
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,rushing,LONG,12
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,rushing,TD,1
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,rushing,YDS,35
2024,4360480,Spencer Petras,QB,Utah State,Mountain West,rushing,YPC,1.0
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,defensive,PD,3
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,defensive,QB HUR,8
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,defensive,SACKS,3.5
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,defensive,SOLO,51
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,defensive,TD,0
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,defensive,TFL,10.0
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,defensive,TOT,125
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,interceptions,AVG,12.0
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,interceptions,INT,1
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,interceptions,TD,0
2024,4360501,Jayden McDonald,LB,UConn,FBS Independents,interceptions,YDS,12
2024,4360605,Armani Adams,S,Western Michigan,Mid-American,defensive,PD,1
2024,4360605,Armani Adams,S,Western Michigan,Mid-American,defensive,QB HUR,0
2024,4360605,Armani Adams,S,Western Michigan,Mid-American,defensive,SACKS,1
2024,4360605,Armani Adams,S,Western Michigan,Mid-American,defensive,SOLO,11
2024,4360605,Armani Adams,S,Western Michigan,Mid-American,defensive,TD,0
2024,4360605,Armani Adams,S,Western Michigan,Mid-American,defensive,TFL,1.5
2024,4360605,Armani Adams,S,Western Michigan,Mid-American,defensive,TOT,21
2024,4360689,Tyler Shough,QB,Louisville,ACC,defensive,PD,0
2024,4360689,Tyler Shough,QB,Louisville,ACC,defensive,QB HUR,0
2024,4360689,Tyler Shough,QB,Louisville,ACC,defensive,SACKS,0
2024,4360689,Tyler Shough,QB,Louisville,ACC,defensive,SOLO,0
2024,4360689,Tyler Shough,QB,Louisville,ACC,defensive,TD,0
2024,4360689,Tyler Shough,QB,Louisville,ACC,defensive,TFL,0
2024,4360689,Tyler Shough,QB,Louisville,ACC,defensive,TOT,1
2024,4360689,Tyler Shough,QB,Louisville,ACC,fumbles,FUM,1
2024,4360689,Tyler Shough,QB,Louisville,ACC,fumbles,LOST,1
2024,4360689,Tyler Shough,QB,Louisville,ACC,fumbles,REC,0
2024,4360689,Tyler Shough,QB,Louisville,ACC,passing,ATT,389
2024,4360689,Tyler Shough,QB,Louisville,ACC,passing,COMPLETIONS,244
2024,4360689,Tyler Shough,QB,Louisville,ACC,passing,INT,6
2024,4360689,Tyler Shough,QB,Louisville,ACC,passing,PCT,0.627
2024,4360689,Tyler Shough,QB,Louisville,ACC,passing,TD,23
2024,4360689,Tyler Shough,QB,Louisville,ACC,passing,YDS,3195
2024,4360689,Tyler Shough,QB,Louisville,ACC,passing,YPA,8.2
2024,4360689,Tyler Shough,QB,Louisville,ACC,rushing,CAR,42
2024,4360689,Tyler Shough,QB,Louisville,ACC,rushing,LONG,46
2024,4360689,Tyler Shough,QB,Louisville,ACC,rushing,TD,1
2024,4360689,Tyler Shough,QB,Louisville,ACC,rushing,YDS,19
2024,4360689,Tyler Shough,QB,Louisville,ACC,rushing,YPC,0.5
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,defensive,PD,0
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,defensive,QB HUR,0
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,defensive,SACKS,1
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,defensive,SOLO,5
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,defensive,TD,0
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,defensive,TFL,2
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,defensive,TOT,8
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,fumbles,FUM,0
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,fumbles,LOST,0
2024,4360740,Jacob Mangum-Farrar,DL,Indiana,Big Ten,fumbles,REC,1
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,defensive,PD,0
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,defensive,QB HUR,0
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,defensive,SACKS,0
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,defensive,SOLO,2
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,defensive,TD,0
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,defensive,TFL,0
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,defensive,TOT,3
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,interceptions,AVG,16.7
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,interceptions,INT,3
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,interceptions,TD,0
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,interceptions,YDS,50
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,kickReturns,AVG,16.0
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,kickReturns,LONG,16
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,kickReturns,NO,1
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,kickReturns,TD,0
2024,4360768,Kaleb Dawson,DB,Alabama A&M,SWAC,kickReturns,YDS,16
2024,4360858,Raymond Scott,LB,James Madison,Sun Belt,defensive,PD,1
2024,4360858,Raymond Scott,LB,James Madison,Sun Belt,defensive,QB HUR,1
2024,4360858,Raymond Scott,LB,James Madison,Sun Belt,defensive,SACKS,0
2024,4360858,Raymond Scott,LB,James Madison,Sun Belt,defensive,SOLO,10
2024,4360858,Raymond Scott,LB,James Madison,Sun Belt,defensive,TD,0
2024,4360858,Raymond Scott,LB,James Madison,Sun Belt,defensive,TFL,1.5
2024,4360858,Raymond Scott,LB,James Madison,Sun Belt,defensive,TOT,30
2024,4360888,Trey Laing,DL,Eastern Michigan,Mid-American,defensive,PD,1
2024,4360888,Trey Laing,DL,Eastern Michigan,Mid-American,defensive,QB HUR,2
2024,4360888,Trey Laing,DL,Eastern Michigan,Mid-American,defensive,SACKS,2.5
2024,4360888,Trey Laing,DL,Eastern Michigan,Mid-American,defensive,SOLO,10
2024,4360888,Trey Laing,DL,Eastern Michigan,Mid-American,defensive,TD,0
2024,4360888,Trey Laing,DL,Eastern Michigan,Mid-American,defensive,TFL,5.5
2024,4360888,Trey Laing,DL,Eastern Michigan,Mid-American,defensive,TOT,21
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,defensive,PD,0
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,defensive,QB HUR,0
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,defensive,SACKS,0
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,defensive,SOLO,1
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,defensive,TD,0
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,defensive,TFL,0
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,defensive,TOT,1
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,fumbles,FUM,4
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,fumbles,LOST,2
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,fumbles,REC,0
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,passing,ATT,389
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,passing,COMPLETIONS,272
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,passing,INT,13
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,passing,PCT,0.699
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,passing,TD,30
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,passing,YDS,3222
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,passing,YPA,8.3
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,rushing,CAR,74
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,rushing,LONG,42
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,rushing,TD,7
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,rushing,YDS,278
2024,4360890,Jordan McCloud,QB,Texas State,Sun Belt,rushing,YPC,3.8
2024,4360930,Jyaire Shorter,WR,Memphis,American Athletic,receiving,LONG,38
2024,4360930,Jyaire Shorter,WR,Memphis,American Athletic,receiving,REC,10
2024,4360930,Jyaire Shorter,WR,Memphis,American Athletic,receiving,TD,0
2024,4360930,Jyaire Shorter,WR,Memphis,American Athletic,receiving,YDS,123
2024,4360930,Jyaire Shorter,WR,Memphis,American Athletic,receiving,YPR,12.3
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,defensive,PD,1
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,defensive,QB HUR,4
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,defensive,SACKS,2.5
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,defensive,SOLO,5
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,defensive,TD,0
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,defensive,TFL,4.0
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,defensive,TOT,14
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,fumbles,FUM,0
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,fumbles,LOST,0
2024,4360997,Antonio Colclough,DE,Buffalo,Mid-American,fumbles,REC,1
2024,4361000,Moroni Anae,LB,Utah,Big 12,defensive,PD,0
2024,4361000,Moroni Anae,LB,Utah,Big 12,defensive,QB HUR,0
2024,4361000,Moroni Anae,LB,Utah,Big 12,defensive,SACKS,0
2024,4361000,Moroni Anae,LB,Utah,Big 12,defensive,SOLO,1
2024,4361000,Moroni Anae,LB,Utah,Big 12,defensive,TD,0
2024,4361000,Moroni Anae,LB,Utah,Big 12,defensive,TFL,0
2024,4361000,Moroni Anae,LB,Utah,Big 12,defensive,TOT,1
2024,4361014,Brant Kuithe,TE,Utah,Big 12,receiving,LONG,71
2024,4361014,Brant Kuithe,TE,Utah,Big 12,receiving,REC,35
2024,4361014,Brant Kuithe,TE,Utah,Big 12,receiving,TD,6
2024,4361014,Brant Kuithe,TE,Utah,Big 12,receiving,YDS,505
2024,4361014,Brant Kuithe,TE,Utah,Big 12,receiving,YPR,14.4
2024,4361014,Brant Kuithe,TE,Utah,Big 12,rushing,CAR,8
2024,4361014,Brant Kuithe,TE,Utah,Big 12,rushing,LONG,11
2024,4361014,Brant Kuithe,TE,Utah,Big 12,rushing,TD,2
2024,4361014,Brant Kuithe,TE,Utah,Big 12,rushing,YDS,26
2024,4361014,Brant Kuithe,TE,Utah,Big 12,rushing,YPC,3.3
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,fumbles,FUM,3
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,fumbles,LOST,2
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,fumbles,REC,0
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,passing,ATT,50
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,passing,COMPLETIONS,30
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,passing,INT,2
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,passing,PCT,0.600
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,passing,TD,1
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,passing,YDS,306
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,passing,YPA,6.1
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,rushing,CAR,15
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,rushing,LONG,13
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,rushing,TD,0
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,rushing,YDS,4
2024,4361025,Jack Tuttle,QB,Michigan,Big Ten,rushing,YPC,0.3
2024,4361059,Da'kendall James,WR,Towson,CAA,defensive,PD,0
2024,4361059,Da'kendall James,WR,Towson,CAA,defensive,QB HUR,0
2024,4361059,Da'kendall James,WR,Towson,CAA,defensive,SACKS,0
2024,4361059,Da'kendall James,WR,Towson,CAA,defensive,SOLO,1
2024,4361059,Da'kendall James,WR,Towson,CAA,defensive,TD,0
2024,4361059,Da'kendall James,WR,Towson,CAA,defensive,TFL,0
2024,4361059,Da'kendall James,WR,Towson,CAA,defensive,TOT,1
2024,4361059,Da'kendall James,WR,Towson,CAA,fumbles,FUM,1
2024,4361059,Da'kendall James,WR,Towson,CAA,fumbles,LOST,1
2024,4361059,Da'kendall James,WR,Towson,CAA,fumbles,REC,0
2024,4361059,Da'kendall James,WR,Towson,CAA,kickReturns,AVG,26.5
2024,4361059,Da'kendall James,WR,Towson,CAA,kickReturns,LONG,39
2024,4361059,Da'kendall James,WR,Towson,CAA,kickReturns,NO,2
2024,4361059,Da'kendall James,WR,Towson,CAA,kickReturns,TD,0
2024,4361059,Da'kendall James,WR,Towson,CAA,kickReturns,YDS,53
2024,4361059,Da'kendall James,WR,Towson,CAA,receiving,LONG,25
2024,4361059,Da'kendall James,WR,Towson,CAA,receiving,REC,9
2024,4361059,Da'kendall James,WR,Towson,CAA,receiving,TD,0
2024,4361059,Da'kendall James,WR,Towson,CAA,receiving,YDS,126
2024,4361059,Da'kendall James,WR,Towson,CAA,receiving,YPR,14.0
2024,4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,PD,1
2024,4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,QB HUR,0
2024,4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,SACKS,1
2024,4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,SOLO,12
2024,4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,TD,0
2024,4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,TFL,1
2024,4361090,Ale Kaho,LB,UCLA,Big Ten,defensive,TOT,26
2024,4361346,Alex Williams,DL,Middle Tennessee,Conference USA,defensive,PD,0
2024,4361346,Alex Williams,DL,Middle Tennessee,Conference USA,defensive,QB HUR,2
2024,4361346,Alex Williams,DL,Middle Tennessee,Conference USA,defensive,SACKS,0.5
2024,4361346,Alex Williams,DL,Middle Tennessee,Conference USA,defensive,SOLO,4
2024,4361346,Alex Williams,DL,Middle Tennessee,Conference USA,defensive,TD,0
2024,4361346,Alex Williams,DL,Middle Tennessee,Conference USA,defensive,TFL,0.5
2024,4361346,Alex Williams,DL,Middle Tennessee,Conference USA,defensive,TOT,8
2024,4361365,Zaid Hamdan,DL,Kent State,Mid-American,defensive,PD,0
2024,4361365,Zaid Hamdan,DL,Kent State,Mid-American,defensive,QB HUR,1
2024,4361365,Zaid Hamdan,DL,Kent State,Mid-American,defensive,SACKS,1
2024,4361365,Zaid Hamdan,DL,Kent State,Mid-American,defensive,SOLO,14
2024,4361365,Zaid Hamdan,DL,Kent State,Mid-American,defensive,TD,0
2024,4361365,Zaid Hamdan,DL,Kent State,Mid-American,defensive,TFL,4.0
2024,4361365,Zaid Hamdan,DL,Kent State,Mid-American,defensive,TOT,36
2024,4361575,Jace Ruder,LB,North Texas,American Athletic,defensive,PD,0
2024,4361575,Jace Ruder,LB,North Texas,American Athletic,defensive,QB HUR,0
2024,4361575,Jace Ruder,LB,North Texas,American Athletic,defensive,SACKS,0
2024,4361575,Jace Ruder,LB,North Texas,American Athletic,defensive,SOLO,4
2024,4361575,Jace Ruder,LB,North Texas,American Athletic,defensive,TD,0
2024,4361575,Jace Ruder,LB,North Texas,American Athletic,defensive,TFL,1
2024,4361575,Jace Ruder,LB,North Texas,American Athletic,defensive,TOT,7
2024,4361699,Charles Hicks,LB,Missouri,SEC,defensive,PD,1
2024,4361699,Charles Hicks,LB,Missouri,SEC,defensive,QB HUR,0
2024,4361699,Charles Hicks,LB,Missouri,SEC,defensive,SACKS,2
2024,4361699,Charles Hicks,LB,Missouri,SEC,defensive,SOLO,12
2024,4361699,Charles Hicks,LB,Missouri,SEC,defensive,TD,0
2024,4361699,Charles Hicks,LB,Missouri,SEC,defensive,TFL,4.5
2024,4361699,Charles Hicks,LB,Missouri,SEC,defensive,TOT,33
2024,4361763,Tory Spears,S,Texas State,Sun Belt,defensive,PD,0
2024,4361763,Tory Spears,S,Texas State,Sun Belt,defensive,QB HUR,0
2024,4361763,Tory Spears,S,Texas State,Sun Belt,defensive,SACKS,0
2024,4361763,Tory Spears,S,Texas State,Sun Belt,defensive,SOLO,14
2024,4361763,Tory Spears,S,Texas State,Sun Belt,defensive,TD,0
2024,4361763,Tory Spears,S,Texas State,Sun Belt,defensive,TFL,0
2024,4361763,Tory Spears,S,Texas State,Sun Belt,defensive,TOT,22
2024,4361802,Cameron Carroll,RB,Florida,SEC,defensive,PD,0
2024,4361802,Cameron Carroll,RB,Florida,SEC,defensive,QB HUR,0
2024,4361802,Cameron Carroll,RB,Florida,SEC,defensive,SACKS,0
2024,4361802,Cameron Carroll,RB,Florida,SEC,defensive,SOLO,0
2024,4361802,Cameron Carroll,RB,Florida,SEC,defensive,TD,0
2024,4361802,Cameron Carroll,RB,Florida,SEC,defensive,TFL,0
2024,4361802,Cameron Carroll,RB,Florida,SEC,defensive,TOT,1
2024,4361802,Cameron Carroll,RB,Florida,SEC,rushing,CAR,3
2024,4361802,Cameron Carroll,RB,Florida,SEC,rushing,LONG,4
2024,4361802,Cameron Carroll,RB,Florida,SEC,rushing,TD,0
2024,4361802,Cameron Carroll,RB,Florida,SEC,rushing,YDS,1
2024,4361802,Cameron Carroll,RB,Florida,SEC,rushing,YPC,0.3
2024,4361977,Keshon Artis,LB,Norfolk State,MEAC,defensive,PD,0
2024,4361977,Keshon Artis,LB,Norfolk State,MEAC,defensive,QB HUR,0
2024,4361977,Keshon Artis,LB,Norfolk State,MEAC,defensive,SACKS,0
2024,4361977,Keshon Artis,LB,Norfolk State,MEAC,defensive,SOLO,1
2024,4361977,Keshon Artis,LB,Norfolk State,MEAC,defensive,TD,0
2024,4361977,Keshon Artis,LB,Norfolk State,MEAC,defensive,TFL,0
2024,4361977,Keshon Artis,LB,Norfolk State,MEAC,defensive,TOT,2
2024,4362075,Cameron Rising,QB,Utah,Big 12,passing,ATT,66
2024,4362075,Cameron Rising,QB,Utah,Big 12,passing,COMPLETIONS,34
2024,4362075,Cameron Rising,QB,Utah,Big 12,passing,INT,3
2024,4362075,Cameron Rising,QB,Utah,Big 12,passing,PCT,0.515
2024,4362075,Cameron Rising,QB,Utah,Big 12,passing,TD,7
2024,4362075,Cameron Rising,QB,Utah,Big 12,passing,YDS,555
2024,4362075,Cameron Rising,QB,Utah,Big 12,passing,YPA,8.4
2024,4362075,Cameron Rising,QB,Utah,Big 12,rushing,CAR,8
2024,4362075,Cameron Rising,QB,Utah,Big 12,rushing,LONG,25
2024,4362075,Cameron Rising,QB,Utah,Big 12,rushing,TD,0
2024,4362075,Cameron Rising,QB,Utah,Big 12,rushing,YDS,33
2024,4362075,Cameron Rising,QB,Utah,Big 12,rushing,YPC,4.1
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,passing,ATT,340
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,passing,COMPLETIONS,204
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,passing,INT,12
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,passing,PCT,0.600
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,passing,TD,17
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,passing,YDS,2442
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,passing,YPA,7.2
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,receiving,LONG,16
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,receiving,REC,1
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,receiving,TD,1
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,receiving,YDS,11
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,receiving,YPR,11.0
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,rushing,CAR,24
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,rushing,LONG,12
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,rushing,TD,0
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,rushing,YDS,-38
2024,4362159,Alan Bowman,QB,Oklahoma State,Big 12,rushing,YPC,-1.6
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,fumbles,FUM,1
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,fumbles,LOST,0
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,fumbles,REC,0
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,kickReturns,AVG,18.0
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,kickReturns,LONG,18
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,kickReturns,NO,1
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,kickReturns,TD,0
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,kickReturns,YDS,18
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,puntReturns,AVG,3.5
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,puntReturns,LONG,9
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,puntReturns,NO,6
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,puntReturns,TD,0
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,puntReturns,YDS,21
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,receiving,LONG,21
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,receiving,REC,25
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,receiving,TD,0
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,receiving,YDS,210
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,receiving,YPR,8.4
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,rushing,CAR,1
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,rushing,LONG,0
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,rushing,TD,0
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,rushing,YDS,-7
2024,4362188,Sterling Galban,WR,Massachusetts,FBS Independents,rushing,YPC,-7.0
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,defensive,PD,2
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,defensive,QB HUR,1
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,defensive,SACKS,0
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,defensive,SOLO,6
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,defensive,TD,0
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,defensive,TFL,0
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,defensive,TOT,9
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,fumbles,FUM,1
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,fumbles,LOST,1
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,fumbles,REC,0
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,puntReturns,AVG,0.0
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,puntReturns,LONG,0
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,puntReturns,NO,1
2024,4362247,DaShon Bussell,CB,Western Michigan,Mid-American,puntReturns,TD,0
