id,gameId,offense,offenseConference,defense,defenseConference,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,elapsed,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
4016321201,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,1,False,1,84,84,"{'minutes': 14, 'seconds': 55}",1,63,63,"{'minutes': 12, 'seconds': 58}","{'minutes': 1, 'seconds': 57}",6,21,PUNT,False,0,0,0,0
4016321202,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,2,False,1,25,75,"{'minutes': 12, 'seconds': 58}",1,42,58,"{'minutes': 10, 'seconds': 13}","{'minutes': 2, 'seconds': 45}",5,17,PUNT,True,0,0,0,0
4016321203,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,3,False,1,78,78,"{'minutes': 10, 'seconds': 13}",1,48,48,"{'minutes': 6, 'seconds': 8}","{'minutes': 4, 'seconds': 5}",8,30,PUNT,False,0,0,0,0
4016321204,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,4,False,1,2,98,"{'minutes': 6, 'seconds': 8}",1,44,56,"{'minutes': 0, 'seconds': 4}","{'minutes': 6, 'seconds': 4}",11,42,PUNT,True,0,0,0,0
4016321205,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,5,True,1,94,94,"{'minutes': 0, 'seconds': 4}",2,7,7,"{'minutes': 11, 'seconds': 29}","{'minutes': 3, 'seconds': 35}",10,87,FG,False,0,0,3,0
4016321206,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,6,False,2,42,58,"{'minutes': 11, 'seconds': 24}",2,45,55,"{'minutes': 9, 'seconds': 12}","{'minutes': 2, 'seconds': 12}",4,3,PUNT,True,0,3,0,3
4016321207,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,7,False,2,87,87,"{'minutes': 9, 'seconds': 12}",2,82,82,"{'minutes': 7, 'seconds': 28}","{'minutes': 1, 'seconds': 44}",5,5,PUNT,False,3,0,3,0
4016321208,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,8,True,2,48,52,"{'minutes': 7, 'seconds': 28}",2,100,0,"{'minutes': 4, 'seconds': 42}","{'minutes': 2, 'seconds': 46}",6,52,TD,True,0,3,7,3
4016321209,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,9,True,2,75,75,"{'minutes': 4, 'seconds': 42}",2,77,77,"{'minutes': 3, 'seconds': 57}","{'minutes': 0, 'seconds': 45}",3,-2,FUMBLE RETURN TD,False,3,7,3,14
40163212010,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,10,False,2,75,75,"{'minutes': 3, 'seconds': 57}",2,24,24,"{'minutes': 0, 'seconds': 35}","{'minutes': 3, 'seconds': 22}",11,51,MISSED FG,False,3,14,3,14
40163212011,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,11,False,2,24,76,"{'minutes': 0, 'seconds': 35}",2,51,49,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 35}",4,27,END OF HALF,True,14,3,14,3
40163212012,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,12,True,3,25,75,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 8, 'seconds': 44}","{'minutes': 6, 'seconds': 16}",14,75,TD,True,14,3,21,3
40163212013,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,13,True,3,75,75,"{'minutes': 8, 'seconds': 44}",3,0,0,"{'minutes': 4, 'seconds': 5}","{'minutes': 4, 'seconds': 39}",9,75,TD,False,3,21,10,21
40163212014,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,14,False,3,25,75,"{'minutes': 4, 'seconds': 5}",3,27,73,"{'minutes': 3, 'seconds': 14}","{'minutes': 0, 'seconds': 51}",3,2,PUNT,True,21,10,21,10
40163212015,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,15,False,3,58,58,"{'minutes': 3, 'seconds': 14}",3,51,51,"{'minutes': 1, 'seconds': 15}","{'minutes': 1, 'seconds': 59}",3,7,PUNT,False,10,21,10,21
40163212016,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,16,False,3,7,93,"{'minutes': 1, 'seconds': 15}",4,13,87,"{'minutes': 14, 'seconds': 46}","{'minutes': 1, 'seconds': 29}",3,6,PUNT,True,21,10,21,10
40163212017,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,17,False,4,48,48,"{'minutes': 14, 'seconds': 46}",4,56,56,"{'minutes': 13, 'seconds': 18}","{'minutes': 1, 'seconds': 28}",3,-8,PUNT,False,10,21,10,21
40163212018,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,18,False,4,18,82,"{'minutes': 13, 'seconds': 18}",4,45,55,"{'minutes': 9, 'seconds': 9}","{'minutes': 4, 'seconds': 9}",8,27,PUNT,True,21,10,21,10
40163212019,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,19,False,4,80,80,"{'minutes': 9, 'seconds': 9}",4,64,64,"{'minutes': 7, 'seconds': 43}","{'minutes': 1, 'seconds': 26}",4,16,PUNT,False,10,21,10,21
40163212020,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,20,True,4,29,71,"{'minutes': 7, 'seconds': 43}",4,100,0,"{'minutes': 2, 'seconds': 27}","{'minutes': 5, 'seconds': 16}",10,71,TD,True,21,10,28,10
40163212021,401632120,Utah Tech,UAC,Eastern Kentucky,UAC,21,True,4,75,75,"{'minutes': 2, 'seconds': 27}",4,0,0,"{'minutes': 1, 'seconds': 13}","{'minutes': 1, 'seconds': 14}",8,75,TD,False,10,28,17,28
40163212022,401632120,Eastern Kentucky,UAC,Utah Tech,UAC,22,False,4,56,44,"{'minutes': 1, 'seconds': 13}",4,71,29,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 13}",5,15,END OF GAME,True,28,17,28,17
4016321221,401632122,Tarleton State,UAC,Austin Peay,UAC,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,27,27,"{'minutes': 10, 'seconds': 43}","{'minutes': 4, 'seconds': 17}",11,48,DOWNS,False,0,0,0,0
4016321222,401632122,Austin Peay,UAC,Tarleton State,UAC,2,True,1,27,73,"{'minutes': 10, 'seconds': 43}",1,64,36,"{'minutes': 6, 'seconds': 9}","{'minutes': 4, 'seconds': 34}",8,37,FG,True,0,0,3,0
4016321223,401632122,Tarleton State,UAC,Austin Peay,UAC,3,True,1,75,75,"{'minutes': 6, 'seconds': 9}",1,0,0,"{'minutes': 1, 'seconds': 27}","{'minutes': 4, 'seconds': 42}",11,75,TD,False,0,3,7,3
4016321224,401632122,Austin Peay,UAC,Tarleton State,UAC,4,False,1,25,75,"{'minutes': 1, 'seconds': 27}",2,31,69,"{'minutes': 14, 'seconds': 15}","{'minutes': 2, 'seconds': 12}",4,6,PUNT,True,3,7,3,7
4016321225,401632122,Tarleton State,UAC,Austin Peay,UAC,5,False,2,66,66,"{'minutes': 14, 'seconds': 15}",2,87,87,"{'minutes': 10, 'seconds': 0}","{'minutes': 4, 'seconds': 15}",9,-21,FUMBLE,False,7,3,7,3
4016321226,401632122,Austin Peay,UAC,Tarleton State,UAC,6,True,2,87,13,"{'minutes': 10, 'seconds': 0}",2,100,0,"{'minutes': 7, 'seconds': 13}","{'minutes': 2, 'seconds': 47}",5,13,TD,True,3,7,10,7
4016321227,401632122,Tarleton State,UAC,Austin Peay,UAC,7,True,2,75,75,"{'minutes': 7, 'seconds': 13}",2,0,0,"{'minutes': 7, 'seconds': 2}","{'minutes': 0, 'seconds': 11}",1,75,TD,False,7,10,14,10
4016321228,401632122,Austin Peay,UAC,Tarleton State,UAC,8,False,2,22,78,"{'minutes': 6, 'seconds': 57}",2,76,24,"{'minutes': 3, 'seconds': 45}","{'minutes': 3, 'seconds': 12}",7,54,MISSED FG,True,10,14,10,14
4016321229,401632122,Tarleton State,UAC,Austin Peay,UAC,9,False,2,76,76,"{'minutes': 3, 'seconds': 45}",2,71,71,"{'minutes': 2, 'seconds': 10}","{'minutes': 1, 'seconds': 35}",3,5,PUNT,False,14,10,14,10
40163212210,401632122,Austin Peay,UAC,Tarleton State,UAC,10,False,2,1,99,"{'minutes': 2, 'seconds': 10}",2,9,91,"{'minutes': 1, 'seconds': 37}","{'minutes': 0, 'seconds': 33}",3,8,PUNT,True,10,14,10,14
40163212211,401632122,Tarleton State,UAC,Austin Peay,UAC,11,True,2,49,49,"{'minutes': 1, 'seconds': 37}",2,1,1,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 37}",7,48,FG,False,14,10,17,10
40163212212,401632122,Austin Peay,UAC,Tarleton State,UAC,12,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,80,20,"{'minutes': 12, 'seconds': 18}","{'minutes': 2, 'seconds': 42}",7,55,INT,True,10,17,10,17
40163212213,401632122,Tarleton State,UAC,Austin Peay,UAC,13,False,3,82,82,"{'minutes': 12, 'seconds': 18}",3,80,80,"{'minutes': 11, 'seconds': 47}","{'minutes': 0, 'seconds': 31}",2,2,INT,False,17,10,17,10
40163212214,401632122,Austin Peay,UAC,Tarleton State,UAC,14,True,3,40,60,"{'minutes': 11, 'seconds': 47}",3,100,0,"{'minutes': 9, 'seconds': 31}","{'minutes': 2, 'seconds': 16}",6,60,TD,True,10,17,17,17
40163212215,401632122,Tarleton State,UAC,Austin Peay,UAC,15,True,3,65,65,"{'minutes': 9, 'seconds': 31}",3,6,6,"{'minutes': 3, 'seconds': 56}","{'minutes': 5, 'seconds': 35}",13,59,FG,False,17,17,20,17
40163212216,401632122,Austin Peay,UAC,Tarleton State,UAC,16,False,3,25,75,"{'minutes': 3, 'seconds': 56}",3,27,73,"{'minutes': 2, 'seconds': 20}","{'minutes': 1, 'seconds': 36}",3,2,PUNT,True,17,20,17,20
40163212217,401632122,Tarleton State,UAC,Austin Peay,UAC,17,False,3,70,70,"{'minutes': 2, 'seconds': 20}",3,62,62,"{'minutes': 0, 'seconds': 26}","{'minutes': 1, 'seconds': 54}",3,8,PUNT,False,20,17,20,17
40163212218,401632122,Austin Peay,UAC,Tarleton State,UAC,18,False,3,15,85,"{'minutes': 0, 'seconds': 26}",4,69,31,"{'minutes': 11, 'seconds': 52}","{'minutes': 3, 'seconds': 34}",8,54,FUMBLE,True,17,20,17,20
40163212219,401632122,Tarleton State,UAC,Austin Peay,UAC,19,True,4,69,69,"{'minutes': 11, 'seconds': 52}",4,0,0,"{'minutes': 9, 'seconds': 59}","{'minutes': 1, 'seconds': 53}",4,69,TD,False,20,17,27,17
40163212220,401632122,Austin Peay,UAC,Tarleton State,UAC,20,False,4,12,88,"{'minutes': 9, 'seconds': 59}",4,30,70,"{'minutes': 5, 'seconds': 55}","{'minutes': 4, 'seconds': 4}",7,18,DOWNS,True,17,27,17,27
40163212221,401632122,Tarleton State,UAC,Austin Peay,UAC,21,False,4,30,30,"{'minutes': 5, 'seconds': 55}",4,29,29,"{'minutes': 4, 'seconds': 21}","{'minutes': 1, 'seconds': 34}",3,1,INT,False,27,17,27,17
40163212222,401632122,Austin Peay,UAC,Tarleton State,UAC,22,False,4,25,75,"{'minutes': 4, 'seconds': 21}",4,42,58,"{'minutes': 3, 'seconds': 17}","{'minutes': 1, 'seconds': 4}",5,17,DOWNS,True,17,27,17,27
40163212223,401632122,Tarleton State,UAC,Austin Peay,UAC,23,False,4,42,42,"{'minutes': 3, 'seconds': 17}",4,24,24,"{'minutes': 2, 'seconds': 11}","{'minutes': 1, 'seconds': 6}",5,18,DOWNS,False,27,17,27,17
40163212224,401632122,Austin Peay,UAC,Tarleton State,UAC,24,False,4,24,76,"{'minutes': 2, 'seconds': 11}",4,57,43,"{'minutes': 1, 'seconds': 1}","{'minutes': 1, 'seconds': 10}",9,33,DOWNS,True,17,27,17,27
40163212225,401632122,Tarleton State,UAC,Austin Peay,UAC,25,False,4,57,57,"{'minutes': 1, 'seconds': 1}",4,60,60,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 1}",2,-3,END OF GAME,False,27,17,27,17
4016321232,401632123,North Alabama,UAC,Central Arkansas,UAC,1,False,1,75,75,"{'minutes': 0, 'seconds': 0}",2,55,55,"{'minutes': 11, 'seconds': 46}","{'minutes': 3, 'seconds': 10}",6,20,PUNT,False,0,0,0,0
4016321233,401632123,Central Arkansas,UAC,North Alabama,UAC,2,False,1,35,65,"{'minutes': 0, 'seconds': 0}",2,37,63,"{'minutes': 10, 'seconds': 14}","{'minutes': 1, 'seconds': 32}",3,2,PUNT,True,0,0,0,0
4016321234,401632123,North Alabama,UAC,Central Arkansas,UAC,3,False,1,80,80,"{'minutes': 0, 'seconds': 0}",2,82,82,"{'minutes': 8, 'seconds': 48}","{'minutes': 1, 'seconds': 26}",3,-2,PUNT,False,0,0,0,0
4016321235,401632123,Central Arkansas,UAC,North Alabama,UAC,4,False,1,38,62,"{'minutes': 0, 'seconds': 0}",2,41,59,"{'minutes': 7, 'seconds': 4}","{'minutes': 1, 'seconds': 44}",3,3,PUNT,True,0,0,0,0
4016321236,401632123,North Alabama,UAC,Central Arkansas,UAC,5,False,1,83,83,"{'minutes': 0, 'seconds': 0}",2,82,82,"{'minutes': 5, 'seconds': 29}","{'minutes': 1, 'seconds': 35}",3,1,PUNT,False,0,0,0,0
4016321237,401632123,Central Arkansas,UAC,North Alabama,UAC,6,True,1,27,73,"{'minutes': 0, 'seconds': 0}",2,87,13,"{'minutes': 2, 'seconds': 56}","{'minutes': 2, 'seconds': 33}",7,60,FG,True,0,0,3,0
4016321239,401632123,North Alabama,UAC,Central Arkansas,UAC,7,False,1,98,98,"{'minutes': 0, 'seconds': 0}",2,65,65,"{'minutes': 14, 'seconds': 10}","{'minutes': 3, 'seconds': 39}",8,33,PUNT,False,0,3,0,3
40163212310,401632123,Central Arkansas,UAC,North Alabama,UAC,8,True,2,28,72,"{'minutes': 0, 'seconds': 0}",3,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 52}",5,72,TD,True,3,0,10,0
40163212312,401632123,North Alabama,UAC,Central Arkansas,UAC,9,True,2,12,12,"{'minutes': 0, 'seconds': 0}",3,3,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 44}",2,12,TD,False,0,10,7,10
40163212314,401632123,Central Arkansas,UAC,North Alabama,UAC,10,False,2,25,75,"{'minutes': 0, 'seconds': 0}",3,33,67,"{'minutes': 9, 'seconds': 23}","{'minutes': 1, 'seconds': 59}",3,8,PUNT,True,10,7,10,7
40163212315,401632123,North Alabama,UAC,Central Arkansas,UAC,11,True,2,79,79,"{'minutes': 0, 'seconds': 0}",3,3,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 4, 'seconds': 21}",10,79,TD,False,7,10,19,10
40163212317,401632123,Central Arkansas,UAC,North Alabama,UAC,12,False,2,25,75,"{'minutes': 0, 'seconds': 0}",3,21,79,"{'minutes': 1, 'seconds': 46}","{'minutes': 3, 'seconds': 16}",8,-4,PUNT,True,10,13,10,13
40163212318,401632123,North Alabama,UAC,Central Arkansas,UAC,13,False,2,43,43,"{'minutes': 0, 'seconds': 0}",3,22,22,"{'minutes': 0, 'seconds': 31}","{'minutes': 1, 'seconds': 15}",4,21,INT,False,13,10,13,10
40163212319,401632123,Central Arkansas,UAC,North Alabama,UAC,14,False,2,35,65,"{'minutes': 0, 'seconds': 0}",3,37,63,"{'minutes': 0, 'seconds': 1}","{'minutes': 0, 'seconds': 30}",3,2,PUNT,True,10,13,10,13
40163212322,401632123,Central Arkansas,UAC,North Alabama,UAC,15,True,3,25,75,"{'minutes': 0, 'seconds': 0}",4,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 3, 'seconds': 25}",8,75,TD,True,10,13,17,13
40163212324,401632123,North Alabama,UAC,Central Arkansas,UAC,16,False,3,75,75,"{'minutes': 0, 'seconds': 0}",4,4,4,"{'minutes': 7, 'seconds': 7}","{'minutes': 4, 'seconds': 28}",12,71,DOWNS,False,13,17,13,17
40163212325,401632123,Central Arkansas,UAC,North Alabama,UAC,17,False,3,4,96,"{'minutes': 0, 'seconds': 0}",4,2,98,"{'minutes': 4, 'seconds': 54}","{'minutes': 2, 'seconds': 13}",3,-2,PUNT,True,17,13,17,13
40163212326,401632123,North Alabama,UAC,Central Arkansas,UAC,18,False,3,46,46,"{'minutes': 0, 'seconds': 0}",4,39,39,"{'minutes': 0, 'seconds': 0}","{'minutes': 2, 'seconds': 14}",4,7,FUMBLE,False,13,17,13,17
40163212327,401632123,Central Arkansas,UAC,North Alabama,UAC,19,False,3,45,55,"{'minutes': 0, 'seconds': 0}",4,39,61,"{'minutes': 0, 'seconds': 57}","{'minutes': 1, 'seconds': 43}",3,-6,PUNT,True,17,13,17,13
40163212328,401632123,North Alabama,UAC,Central Arkansas,UAC,20,False,3,62,62,"{'minutes': 0, 'seconds': 0}",4,24,24,"{'minutes': 14, 'seconds': 32}","{'minutes': 1, 'seconds': 25}",6,38,FUMBLE,False,13,17,13,17
40163212329,401632123,Central Arkansas,UAC,North Alabama,UAC,21,True,4,25,75,"{'minutes': 0, 'seconds': 0}",5,97,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 45}",2,75,TD,True,17,13,24,13
40163212331,401632123,North Alabama,UAC,Central Arkansas,UAC,22,False,4,72,72,"{'minutes': 0, 'seconds': 0}",5,64,64,"{'minutes': 12, 'seconds': 49}","{'minutes': 0, 'seconds': 52}",2,8,FUMBLE,False,13,24,13,24
40163212332,401632123,Central Arkansas,UAC,North Alabama,UAC,23,False,4,25,75,"{'minutes': 0, 'seconds': 0}",5,58,42,"{'minutes': 6, 'seconds': 33}","{'minutes': 6, 'seconds': 16}",8,33,PUNT,True,24,13,24,13
40163212333,401632123,North Alabama,UAC,Central Arkansas,UAC,24,True,4,80,80,"{'minutes': 0, 'seconds': 0}",5,3,3,"{'minutes': 0, 'seconds': 0}","{'minutes': 3, 'seconds': 37}",12,80,TD,False,13,24,19,24
40163212335,401632123,Central Arkansas,UAC,North Alabama,UAC,25,False,4,25,75,"{'minutes': 0, 'seconds': 0}",5,39,61,"{'minutes': 1, 'seconds': 17}","{'minutes': 1, 'seconds': 39}",6,14,PUNT,True,24,19,24,19
40163212336,401632123,North Alabama,UAC,Central Arkansas,UAC,26,False,4,73,73,"{'minutes': 0, 'seconds': 0}",5,52,52,"{'minutes': 0, 'seconds': 32}","{'minutes': 0, 'seconds': 45}",6,21,INT,False,19,24,19,24
4016321241,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,68,68,"{'minutes': 13, 'seconds': 5}","{'minutes': 1, 'seconds': 55}",3,7,PUNT,False,0,0,0,0
4016321242,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,2,False,1,29,71,"{'minutes': 13, 'seconds': 5}",1,60,40,"{'minutes': 11, 'seconds': 41}","{'minutes': 1, 'seconds': 24}",4,31,PUNT,True,0,0,0,0
4016321243,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,3,False,1,80,80,"{'minutes': 11, 'seconds': 41}",1,47,47,"{'minutes': 8, 'seconds': 21}","{'minutes': 3, 'seconds': 20}",7,33,INT,False,0,0,0,0
4016321244,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,4,True,1,11,89,"{'minutes': 8, 'seconds': 21}",1,100,0,"{'minutes': 4, 'seconds': 3}","{'minutes': 4, 'seconds': 18}",9,89,TD,True,0,0,7,0
4016321245,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,5,False,1,75,75,"{'minutes': 4, 'seconds': 3}",1,71,71,"{'minutes': 2, 'seconds': 30}","{'minutes': 1, 'seconds': 33}",3,4,PUNT,False,0,7,0,7
4016321246,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,6,True,1,31,69,"{'minutes': 2, 'seconds': 30}",2,93,7,"{'minutes': 14, 'seconds': 49}","{'minutes': 2, 'seconds': 41}",7,62,FG,True,7,0,10,0
4016321247,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,7,False,2,73,73,"{'minutes': 14, 'seconds': 40}",2,2,2,"{'minutes': 7, 'seconds': 28}","{'minutes': 7, 'seconds': 12}",12,71,DOWNS,False,0,10,0,10
4016321248,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,8,False,2,2,98,"{'minutes': 7, 'seconds': 28}",2,2,98,"{'minutes': 7, 'seconds': 15}","{'minutes': 0, 'seconds': 13}",1,0,INT,True,10,0,10,0
4016321249,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,9,True,2,1,1,"{'minutes': 7, 'seconds': 15}",2,0,0,"{'minutes': 7, 'seconds': 10}","{'minutes': 0, 'seconds': 5}",1,1,TD,False,7,10,7,10
40163212410,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,10,False,2,25,75,"{'minutes': 7, 'seconds': 10}",2,54,46,"{'minutes': 5, 'seconds': 33}","{'minutes': 1, 'seconds': 37}",6,29,PUNT,True,10,7,10,7
40163212411,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,11,False,2,85,85,"{'minutes': 5, 'seconds': 33}",2,73,73,"{'minutes': 3, 'seconds': 24}","{'minutes': 2, 'seconds': 9}",3,12,PUNT,False,7,10,7,10
40163212412,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,12,True,2,13,87,"{'minutes': 3, 'seconds': 24}",2,75,25,"{'minutes': 0, 'seconds': 20}","{'minutes': 3, 'seconds': 4}",13,62,FG,True,10,7,13,7
40163212413,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,13,False,2,75,75,"{'minutes': 0, 'seconds': 20}",2,76,76,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 20}",1,-1,END OF HALF,False,7,13,7,13
40163212414,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,14,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,67,33,"{'minutes': 10, 'seconds': 45}","{'minutes': 4, 'seconds': 15}",10,42,INT,True,13,7,13,7
40163212415,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,15,True,3,41,41,"{'minutes': 10, 'seconds': 45}",3,18,18,"{'minutes': 7, 'seconds': 48}","{'minutes': 2, 'seconds': 57}",7,23,FG,False,7,13,10,13
40163212416,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,16,False,3,32,68,"{'minutes': 7, 'seconds': 41}",3,55,45,"{'minutes': 4, 'seconds': 7}","{'minutes': 3, 'seconds': 34}",8,23,DOWNS,True,13,10,13,10
40163212417,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,17,False,3,55,55,"{'minutes': 4, 'seconds': 7}",4,4,4,"{'minutes': 12, 'seconds': 46}","{'minutes': 6, 'seconds': 21}",11,51,FUMBLE,False,10,13,10,13
40163212418,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,18,False,4,4,96,"{'minutes': 12, 'seconds': 46}",4,11,89,"{'minutes': 10, 'seconds': 35}","{'minutes': 2, 'seconds': 11}",3,7,PUNT,True,13,10,13,10
40163212419,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,19,False,4,68,68,"{'minutes': 10, 'seconds': 35}",4,46,46,"{'minutes': 5, 'seconds': 8}","{'minutes': 5, 'seconds': 27}",9,22,PUNT,False,10,13,10,13
40163212420,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,20,False,4,10,90,"{'minutes': 5, 'seconds': 8}",4,28,72,"{'minutes': 4, 'seconds': 14}","{'minutes': 0, 'seconds': 54}",3,18,PUNT,True,13,10,13,10
40163212421,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,21,True,4,62,62,"{'minutes': 4, 'seconds': 14}",4,0,0,"{'minutes': 2, 'seconds': 26}","{'minutes': 1, 'seconds': 48}",4,62,TD,False,10,13,17,13
40163212422,401632124,Tarleton State,UAC,Eastern Kentucky,UAC,22,False,4,25,75,"{'minutes': 2, 'seconds': 26}",4,75,25,"{'minutes': 1, 'seconds': 26}","{'minutes': 1, 'seconds': 0}",12,50,DOWNS,True,13,17,13,17
40163212423,401632124,Eastern Kentucky,UAC,Tarleton State,UAC,23,False,4,75,75,"{'minutes': 1, 'seconds': 26}",4,76,76,"{'minutes': 0, 'seconds': 0}","{'minutes': 1, 'seconds': 26}",1,-1,END OF GAME,False,17,13,17,13
4016321261,401632126,North Alabama,UAC,Austin Peay,UAC,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,30,70,"{'minutes': 13, 'seconds': 49}","{'minutes': 1, 'seconds': 11}",3,5,PUNT,True,0,0,0,0
4016321262,401632126,Austin Peay,UAC,North Alabama,UAC,2,True,1,70,70,"{'minutes': 13, 'seconds': 49}",1,20,20,"{'minutes': 10, 'seconds': 50}","{'minutes': 2, 'seconds': 59}",6,50,FG,False,0,0,3,0
4016321263,401632126,North Alabama,UAC,Austin Peay,UAC,3,False,1,32,68,"{'minutes': 10, 'seconds': 45}",1,93,7,"{'minutes': 6, 'seconds': 55}","{'minutes': 3, 'seconds': 50}",11,61,MISSED FG,True,0,3,0,3
4016321264,401632126,Austin Peay,UAC,North Alabama,UAC,4,True,1,80,80,"{'minutes': 6, 'seconds': 55}",1,0,0,"{'minutes': 3, 'seconds': 56}","{'minutes': 2, 'seconds': 59}",7,80,TD,False,3,0,10,0
4016321265,401632126,North Alabama,UAC,Austin Peay,UAC,5,False,1,25,75,"{'minutes': 3, 'seconds': 56}",1,32,68,"{'minutes': 2, 'seconds': 1}","{'minutes': 1, 'seconds': 55}",3,7,PUNT,True,0,10,0,10
4016321266,401632126,Austin Peay,UAC,North Alabama,UAC,6,True,1,78,78,"{'minutes': 2, 'seconds': 1}",2,0,0,"{'minutes': 13, 'seconds': 24}","{'minutes': 3, 'seconds': 37}",7,78,TD,False,10,0,17,0
4016321267,401632126,North Alabama,UAC,Austin Peay,UAC,7,True,2,25,75,"{'minutes': 13, 'seconds': 24}",2,75,25,"{'minutes': 8, 'seconds': 17}","{'minutes': 5, 'seconds': 7}",11,50,FG,True,0,17,3,17
4016321268,401632126,Austin Peay,UAC,North Alabama,UAC,8,True,2,75,75,"{'minutes': 8, 'seconds': 17}",2,0,0,"{'minutes': 1, 'seconds': 16}","{'minutes': 7, 'seconds': 1}",12,75,TD,False,17,3,24,3
4016321269,401632126,North Alabama,UAC,Austin Peay,UAC,9,False,2,25,75,"{'minutes': 1, 'seconds': 16}",2,69,31,"{'minutes': 0, 'seconds': 38}","{'minutes': 0, 'seconds': 38}",6,44,DOWNS,True,3,24,3,24
40163212610,401632126,Austin Peay,UAC,North Alabama,UAC,10,False,2,69,69,"{'minutes': 0, 'seconds': 38}",2,51,51,"{'minutes': 0, 'seconds': 2}","{'minutes': 0, 'seconds': 36}",4,18,INT,False,24,3,24,3
40163212611,401632126,North Alabama,UAC,Austin Peay,UAC,11,False,2,32,68,"{'minutes': 0, 'seconds': 2}",2,53,47,"{'minutes': 0, 'seconds': 0}","{'minutes': 0, 'seconds': 2}",1,21,END OF HALF,True,3,24,3,24
40163212612,401632126,North Alabama,UAC,Austin Peay,UAC,12,True,3,46,54,"{'minutes': 14, 'seconds': 52}",3,100,0,"{'minutes': 13, 'seconds': 25}","{'minutes': 1, 'seconds': 27}",4,54,TD,True,3,24,10,24
40163212613,401632126,Austin Peay,UAC,North Alabama,UAC,13,False,3,75,75,"{'minutes': 13, 'seconds': 25}",3,27,27,"{'minutes': 9, 'seconds': 24}","{'minutes': 4, 'seconds': 1}",9,48,MISSED FG,False,24,10,24,10
40163212614,401632126,North Alabama,UAC,Austin Peay,UAC,14,True,3,27,73,"{'minutes': 9, 'seconds': 24}",3,100,0,"{'minutes': 5, 'seconds': 40}","{'minutes': 3, 'seconds': 44}",7,73,TD,True,10,24,17,24
